dataset,task_count,runtime_sec,status
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=1787.alb,297,0.010578083980362862,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=1834.alb,297,0.010337874991819263,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=1883.alb,297,0.010051332996226847,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=1935.alb,297,0.009748125012265518,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=1991.alb,297,0.009241833991836756,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2049.alb,297,0.00904412500676699,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2111.alb,297,0.008792000007815659,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2177.alb,297,0.008437582990154624,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2247.alb,297,0.008264707983471453,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2322.alb,297,0.007959250011481345,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2402.alb,297,0.007780042011290789,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2488.alb,297,0.0074736669776029885,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2580.alb,297,0.007234958000481129,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2680.alb,297,0.007084582990501076,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/scholl_c=2787.alb,297,0.006626250018598512,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/tonge70_c=364.alb,70,0.0007092079904396087,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/tonge70_c=410.alb,70,0.0006483749893959612,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/tonge70_c=468.alb,70,0.0005742089997511357,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/tonge70_c=527.alb,70,0.0005401670059654862,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=104.alb,58,0.0009241670195478946,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=111.alb,58,0.0008317909960169345,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=54.alb,58,0.0010943750094156712,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=56.alb,58,0.0011161250004079193,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=58.alb,58,0.0011268749949522316,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=60.alb,58,0.0011299170146230608,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=62.alb,58,0.00113945800694637,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=65.alb,58,0.0011128329788334668,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=68.alb,58,0.0011491669865790755,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=71.alb,58,0.0011710420076269656,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=74.alb,58,0.0011500420223455876,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=78.alb,58,0.0012235000031068921,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=82.alb,58,0.0011200419976375997,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=86.alb,58,0.0010582919931039214,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=92.alb,58,0.001041666982928291,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/warnecke_c=97.alb,58,0.0009781669941730797,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=28.alb,75,0.0021598750026896596,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=29.alb,75,0.002187375008361414,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=30.alb,75,0.00230025002383627,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=31.alb,75,0.0021897499973420054,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=32.alb,75,0.0021686659893020988,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=33.alb,75,0.0022443750058300793,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=34.alb,75,0.0022233329946175218,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=35.alb,75,0.0022585419937968254,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=36.alb,75,0.002171083993744105,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=37.alb,75,0.002154249988961965,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=38.alb,75,0.002229833015007898,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=39.alb,75,0.002278792002471164,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=40.alb,75,0.002346833993215114,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=41.alb,75,0.0021760840027127415,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=42.alb,75,0.0022457080194726586,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=43.alb,75,0.0022250000038184226,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=45.alb,75,0.002248500008136034,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=46.alb,75,0.0022904169745743275,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=47.alb,75,0.002203167008701712,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=49.alb,75,0.002100749989040196,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=50.alb,75,0.0021055000252090394,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=52.alb,75,0.002113041002303362,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=54.alb,75,0.002113541995640844,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-1.00/wee-mag_c=56.alb,75,0.0019910000264644623,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=10027.alb,111,0.0012832500215154141,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=10743.alb,111,0.001221624988829717,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=11570.alb,111,0.0011505000002216548,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=17067.alb,111,0.0008906659786589444,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=5785.alb,111,0.002063291991362348,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=6016.alb,111,0.0020529580069705844,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=6267.alb,111,0.0020492080075200647,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=6540.alb,111,0.0018680000212043524,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=6837.alb,111,0.0018396670056972653,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=7162.alb,111,0.0016991249867714942,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=7520.alb,111,0.0016443339991383255,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=7916.alb,111,0.001593374996446073,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=8356.alb,111,0.0014921250112820417,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc111_c=9400.alb,111,0.0013997500063851476,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=3786.alb,83,0.001242541999090463,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=3985.alb,83,0.0011267920199315995,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=4206.alb,83,0.0010690830240491778,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=4454.alb,83,0.0010789580119308084,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=4732.alb,83,0.0010070420103147626,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=5048.alb,83,0.0009668749989941716,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=5408.alb,83,0.0010245410085190088,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=5824.alb,83,0.0019465000077616423,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=6309.alb,83,0.0008360419888049364,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=6883.alb,83,0.0007697079854551703,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Arc83_c=7571.alb,83,0.0007038330077193677,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Sawyer30_c=33.alb,30,0.00024016699171625078,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Sawyer30_c=47.alb,30,0.00019679099204950035,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=160.alb,70,0.0011015839991159737,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=168.alb,70,0.0010447500098962337,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=176.alb,70,0.000985584018053487,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=185.alb,70,0.000947957974858582,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=195.alb,70,0.000918666017241776,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=207.alb,70,0.0008710830006748438,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=220.alb,70,0.000834999984363094,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=234.alb,70,0.0007842080085538328,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=251.alb,70,0.0007350000087171793,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=270.alb,70,0.0006994580035097897,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=293.alb,70,0.0006564579962287098,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/Tonge70_c=320.alb,70,0.0006157500029075891,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc111_c=11378.alb,111,0.001202416984597221,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc111_c=5755.alb,111,0.0020339580078143626,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc111_c=8847.alb,111,0.0014488330052699894,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc83_c=10816.alb,83,0.0005775000026915222,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc83_c=5853.alb,83,0.0008398749923799187,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc83_c=6842.alb,83,0.0007690420025028288,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc83_c=8412.alb,83,0.0006830409984104335,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/arc83_c=8898.alb,83,0.0006423750019166619,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=101.alb,148,0.003631040977779776,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=104.alb,148,0.0036443749850150198,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=106.alb,148,0.0035762909974437207,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=109.alb,148,0.0036118749994784594,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=112.alb,148,0.0032689170038793236,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=115.alb,148,0.003140624990919605,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=118.alb,148,0.0030538749997504056,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=121.alb,148,0.003070125007070601,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=125.alb,148,0.002960082987556234,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=129.alb,148,0.0028172910097055137,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=133.alb,148,0.0027644580113701522,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=137.alb,148,0.002693582995561883,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=142.alb,148,0.002597999991849065,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=146.alb,148,0.0024960419978015125,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=152.alb,148,0.00241424998966977,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=157.alb,148,0.0023930000024847686,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=163.alb,148,0.002250958001241088,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=170.alb,148,0.0021208749967627227,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=84.alb,148,0.004374790994916111,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=85.alb,148,0.004284124996047467,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=87.alb,148,0.00418008302222006,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=89.alb,148,0.004139583994401619,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=91.alb,148,0.003940916998544708,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=93.alb,148,0.003923792013665661,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=95.alb,148,0.003820875019300729,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=97.alb,148,0.0037580410134978592,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthol2_c=99.alb,148,0.0037089589750394225,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=403.alb,148,0.0014574170054402202,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=434.alb,148,0.0014892499893903732,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=470.alb,148,0.0014071250043343753,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=513.alb,148,0.0013705000164918602,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=564.alb,148,0.001281375007238239,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=626.alb,148,0.0010472089925315231,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet SBF2/SBF2-0.25/barthold_c=705.alb,148,0.001062041992554441,ok
